IP_Addresss,target_onset,trial_resp_sp.keys,trial_resp_sp.corr,trial_resp_sp.rt,trials_train_loop.thisRepN,trials_train_loop.thisTrialN,trials_train_loop.thisN,trials_train_loop.thisIndex,trials_train_loop.ran,correct_key,color,participant,date,expName,psychopyVersion,OS,frameRate,trial_resp_timing.keys,trial_resp_timing.rt,trials_train_timing.thisRepN,trials_train_timing.thisTrialN,trials_train_timing.thisN,trials_train_timing.thisIndex,trials_train_timing.ran,block_id,ontime,feedback_cond,forcedRT_resp.keys,forcedRT_resp.corr,forcedRT_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran
174.112.107.148,0,k,1,1.2045,0,0,0,3,1,k,purple,6096a175a2933cf1f6987fc4,2021-11-01_13h52.36.282,forced_choiceRT_color,2021.2.3,Win32,60.18295619,,,,,,,,,,,,,,,,,,,,,,,
,0,f,1,1.0985,0,1,1,1,1,f,blue,6096a175a2933cf1f6987fc4,2021-11-01_13h52.36.282,forced_choiceRT_color,2021.2.3,Win32,60.18295619,,,,,,,,,,,,,,,,,,,,,,,
,0,f,1,0.7584,0,2,2,1,1,f,blue,6096a175a2933cf1f6987fc4,2021-11-01_13h52.36.282,forced_choiceRT_color,2021.2.3,Win32,60.18295619,,,,,,,,,,,,,,,,,,,,,,,
,0,j,1,0.9425,0,3,3,2,1,j,red,6096a175a2933cf1f6987fc4,2021-11-01_13h52.36.282,forced_choiceRT_color,2021.2.3,Win32,60.18295619,,,,,,,,,,,,,,,,,,,,,,,
,0,k,1,0.6189,1,0,4,3,1,k,purple,6096a175a2933cf1f6987fc4,2021-11-01_13h52.36.282,forced_choiceRT_color,2021.2.3,Win32,60.18295619,,,,,,,,,,,,,,,,,,,,,,,
,0,f,1,0.8296,1,1,5,1,1,f,blue,6096a175a2933cf1f6987fc4,2021-11-01_13h52.36.282,forced_choiceRT_color,2021.2.3,Win32,60.18295619,,,,,,,,,,,,,,,,,,,,,,,
,0,d,1,0.5566,1,2,6,0,1,d,orange,6096a175a2933cf1f6987fc4,2021-11-01_13h52.36.282,forced_choiceRT_color,2021.2.3,Win32,60.18295619,,,,,,,,,,,,,,,,,,,,,,,
,0,f,1,0.7427,1,3,7,1,1,f,blue,6096a175a2933cf1f6987fc4,2021-11-01_13h52.36.282,forced_choiceRT_color,2021.2.3,Win32,60.18295619,,,,,,,,,,,,,,,,,,,,,,,
,0,d,1,0.6802,2,0,8,0,1,d,orange,6096a175a2933cf1f6987fc4,2021-11-01_13h52.36.282,forced_choiceRT_color,2021.2.3,Win32,60.18295619,,,,,,,,,,,,,,,,,,,,,,,
,0,j,1,0.6756,2,1,9,2,1,j,red,6096a175a2933cf1f6987fc4,2021-11-01_13h52.36.282,forced_choiceRT_color,2021.2.3,Win32,60.18295619,,,,,,,,,,,,,,,,,,,,,,,
