IP_Addresss,target_onset,trial_resp_sp.keys,trial_resp_sp.corr,trial_resp_sp.rt,trials_train_loop.thisRepN,trials_train_loop.thisTrialN,trials_train_loop.thisN,trials_train_loop.thisIndex,trials_train_loop.ran,correct_key,color,participant,date,expName,psychopyVersion,OS,frameRate,trial_resp_timing.keys,trial_resp_timing.rt,trials_train_timing.thisRepN,trials_train_timing.thisTrialN,trials_train_timing.thisN,trials_train_timing.thisIndex,trials_train_timing.ran,block_id,ontime,feedback_cond,forcedRT_resp.keys,forcedRT_resp.corr,forcedRT_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran
24.77.73.227,0,j,1,1.6293,0,0,0,2,1,j,red,5f6e72f4f0d70a3c02af4ee6,2021-09-27_16h08.39.353,forced_choiceRT_color,2021.2.3,Win32,59.80861244,,,,,,,,,,,,,,,,,,,,,,,
,0,k,1,1.1158,0,1,1,3,1,k,purple,5f6e72f4f0d70a3c02af4ee6,2021-09-27_16h08.39.353,forced_choiceRT_color,2021.2.3,Win32,59.80861244,,,,,,,,,,,,,,,,,,,,,,,
,0,k,1,1.3521,0,2,2,3,1,k,purple,5f6e72f4f0d70a3c02af4ee6,2021-09-27_16h08.39.353,forced_choiceRT_color,2021.2.3,Win32,59.80861244,,,,,,,,,,,,,,,,,,,,,,,
,0,k,1,0.5521,0,3,3,3,1,k,purple,5f6e72f4f0d70a3c02af4ee6,2021-09-27_16h08.39.353,forced_choiceRT_color,2021.2.3,Win32,59.80861244,,,,,,,,,,,,,,,,,,,,,,,
,0,f,1,0.9601,1,0,4,1,1,f,blue,5f6e72f4f0d70a3c02af4ee6,2021-09-27_16h08.39.353,forced_choiceRT_color,2021.2.3,Win32,59.80861244,,,,,,,,,,,,,,,,,,,,,,,
,0,j,1,0.8606,1,1,5,2,1,j,red,5f6e72f4f0d70a3c02af4ee6,2021-09-27_16h08.39.353,forced_choiceRT_color,2021.2.3,Win32,59.80861244,,,,,,,,,,,,,,,,,,,,,,,
,0,j,1,0.7686,1,2,6,2,1,j,red,5f6e72f4f0d70a3c02af4ee6,2021-09-27_16h08.39.353,forced_choiceRT_color,2021.2.3,Win32,59.80861244,,,,,,,,,,,,,,,,,,,,,,,
,0,f,1,0.7176,1,3,7,1,1,f,blue,5f6e72f4f0d70a3c02af4ee6,2021-09-27_16h08.39.353,forced_choiceRT_color,2021.2.3,Win32,59.80861244,,,,,,,,,,,,,,,,,,,,,,,
,0,f,1,0.5684,2,0,8,1,1,f,blue,5f6e72f4f0d70a3c02af4ee6,2021-09-27_16h08.39.353,forced_choiceRT_color,2021.2.3,Win32,59.80861244,,,,,,,,,,,,,,,,,,,,,,,
,0,j,1,0.7267,2,1,9,2,1,j,red,5f6e72f4f0d70a3c02af4ee6,2021-09-27_16h08.39.353,forced_choiceRT_color,2021.2.3,Win32,59.80861244,,,,,,,,,,,,,,,,,,,,,,,
,0,d,1,0.7022,2,2,10,0,1,d,orange,5f6e72f4f0d70a3c02af4ee6,2021-09-27_16h08.39.353,forced_choiceRT_color,2021.2.3,Win32,59.80861244,,,,,,,,,,,,,,,,,,,,,,,
,0,k,1,0.5325,2,3,11,3,1,k,purple,5f6e72f4f0d70a3c02af4ee6,2021-09-27_16h08.39.353,forced_choiceRT_color,2021.2.3,Win32,59.80861244,,,,,,,,,,,,,,,,,,,,,,,
,0,k,1,0.6417,3,0,12,3,1,k,purple,5f6e72f4f0d70a3c02af4ee6,2021-09-27_16h08.39.353,forced_choiceRT_color,2021.2.3,Win32,59.80861244,,,,,,,,,,,,,,,,,,,,,,,
,0,j,1,0.6878,3,1,13,2,1,j,red,5f6e72f4f0d70a3c02af4ee6,2021-09-27_16h08.39.353,forced_choiceRT_color,2021.2.3,Win32,59.80861244,,,,,,,,,,,,,,,,,,,,,,,
,0,d,1,0.6677,3,2,14,0,1,d,orange,5f6e72f4f0d70a3c02af4ee6,2021-09-27_16h08.39.353,forced_choiceRT_color,2021.2.3,Win32,59.80861244,,,,,,,,,,,,,,,,,,,,,,,
,0,f,1,0.5673,3,3,15,1,1,f,blue,5f6e72f4f0d70a3c02af4ee6,2021-09-27_16h08.39.353,forced_choiceRT_color,2021.2.3,Win32,59.80861244,,,,,,,,,,,,,,,,,,,,,,,
,0,d,1,0.7505,4,0,16,0,1,d,orange,5f6e72f4f0d70a3c02af4ee6,2021-09-27_16h08.39.353,forced_choiceRT_color,2021.2.3,Win32,59.80861244,,,,,,,,,,,,,,,,,,,,,,,
,0,k,1,0.7346,4,1,17,3,1,k,purple,5f6e72f4f0d70a3c02af4ee6,2021-09-27_16h08.39.353,forced_choiceRT_color,2021.2.3,Win32,59.80861244,,,,,,,,,,,,,,,,,,,,,,,
,0,k,1,0.6109,4,2,18,3,1,k,purple,5f6e72f4f0d70a3c02af4ee6,2021-09-27_16h08.39.353,forced_choiceRT_color,2021.2.3,Win32,59.80861244,,,,,,,,,,,,,,,,,,,,,,,
,0,j,1,0.6183,4,3,19,2,1,j,red,5f6e72f4f0d70a3c02af4ee6,2021-09-27_16h08.39.353,forced_choiceRT_color,2021.2.3,Win32,59.80861244,,,,,,,,,,,,,,,,,,,,,,,
,0,j,1,0.6678,5,0,20,2,1,j,red,5f6e72f4f0d70a3c02af4ee6,2021-09-27_16h08.39.353,forced_choiceRT_color,2021.2.3,Win32,59.80861244,,,,,,,,,,,,,,,,,,,,,,,
,0,d,1,0.6674,5,1,21,0,1,d,orange,5f6e72f4f0d70a3c02af4ee6,2021-09-27_16h08.39.353,forced_choiceRT_color,2021.2.3,Win32,59.80861244,,,,,,,,,,,,,,,,,,,,,,,
,0,f,1,0.6515,5,2,22,1,1,f,blue,5f6e72f4f0d70a3c02af4ee6,2021-09-27_16h08.39.353,forced_choiceRT_color,2021.2.3,Win32,59.80861244,,,,,,,,,,,,,,,,,,,,,,,
,0,j,1,0.6843,5,3,23,2,1,j,red,5f6e72f4f0d70a3c02af4ee6,2021-09-27_16h08.39.353,forced_choiceRT_color,2021.2.3,Win32,59.80861244,,,,,,,,,,,,,,,,,,,,,,,
,0,f,1,0.6818,6,0,24,1,1,f,blue,5f6e72f4f0d70a3c02af4ee6,2021-09-27_16h08.39.353,forced_choiceRT_color,2021.2.3,Win32,59.80861244,,,,,,,,,,,,,,,,,,,,,,,
,0,k,1,0.7359,6,1,25,3,1,k,purple,5f6e72f4f0d70a3c02af4ee6,2021-09-27_16h08.39.353,forced_choiceRT_color,2021.2.3,Win32,59.80861244,,,,,,,,,,,,,,,,,,,,,,,
,0,d,1,0.5851,6,2,26,0,1,d,orange,5f6e72f4f0d70a3c02af4ee6,2021-09-27_16h08.39.353,forced_choiceRT_color,2021.2.3,Win32,59.80861244,,,,,,,,,,,,,,,,,,,,,,,
,0,f,1,0.6498,6,3,27,1,1,f,blue,5f6e72f4f0d70a3c02af4ee6,2021-09-27_16h08.39.353,forced_choiceRT_color,2021.2.3,Win32,59.80861244,,,,,,,,,,,,,,,,,,,,,,,
,0,d,1,0.635,7,0,28,0,1,d,orange,5f6e72f4f0d70a3c02af4ee6,2021-09-27_16h08.39.353,forced_choiceRT_color,2021.2.3,Win32,59.80861244,,,,,,,,,,,,,,,,,,,,,,,
,0,d,1,0.522,7,1,29,0,1,d,orange,5f6e72f4f0d70a3c02af4ee6,2021-09-27_16h08.39.353,forced_choiceRT_color,2021.2.3,Win32,59.80861244,,,,,,,,,,,,,,,,,,,,,,,
,0,k,1,0.6851,7,2,30,3,1,k,purple,5f6e72f4f0d70a3c02af4ee6,2021-09-27_16h08.39.353,forced_choiceRT_color,2021.2.3,Win32,59.80861244,,,,,,,,,,,,,,,,,,,,,,,
,0,d,1,0.6124,7,3,31,0,1,d,orange,5f6e72f4f0d70a3c02af4ee6,2021-09-27_16h08.39.353,forced_choiceRT_color,2021.2.3,Win32,59.80861244,,,,,,,,,,,,,,,,,,,,,,,
,0,d,1,0.5846,8,0,32,0,1,d,orange,5f6e72f4f0d70a3c02af4ee6,2021-09-27_16h08.39.353,forced_choiceRT_color,2021.2.3,Win32,59.80861244,,,,,,,,,,,,,,,,,,,,,,,
,0,k,1,0.7412,8,1,33,3,1,k,purple,5f6e72f4f0d70a3c02af4ee6,2021-09-27_16h08.39.353,forced_choiceRT_color,2021.2.3,Win32,59.80861244,,,,,,,,,,,,,,,,,,,,,,,
,0,j,1,0.5694,8,2,34,2,1,j,red,5f6e72f4f0d70a3c02af4ee6,2021-09-27_16h08.39.353,forced_choiceRT_color,2021.2.3,Win32,59.80861244,,,,,,,,,,,,,,,,,,,,,,,
,0,f,1,0.5296,8,3,35,1,1,f,blue,5f6e72f4f0d70a3c02af4ee6,2021-09-27_16h08.39.353,forced_choiceRT_color,2021.2.3,Win32,59.80861244,,,,,,,,,,,,,,,,,,,,,,,
,0,k,1,0.636,9,0,36,3,1,k,purple,5f6e72f4f0d70a3c02af4ee6,2021-09-27_16h08.39.353,forced_choiceRT_color,2021.2.3,Win32,59.80861244,,,,,,,,,,,,,,,,,,,,,,,
,0,j,1,0.651,9,1,37,2,1,j,red,5f6e72f4f0d70a3c02af4ee6,2021-09-27_16h08.39.353,forced_choiceRT_color,2021.2.3,Win32,59.80861244,,,,,,,,,,,,,,,,,,,,,,,
,0,f,1,0.6485,9,2,38,1,1,f,blue,5f6e72f4f0d70a3c02af4ee6,2021-09-27_16h08.39.353,forced_choiceRT_color,2021.2.3,Win32,59.80861244,,,,,,,,,,,,,,,,,,,,,,,
,0,f,1,0.52,9,3,39,1,1,f,blue,5f6e72f4f0d70a3c02af4ee6,2021-09-27_16h08.39.353,forced_choiceRT_color,2021.2.3,Win32,59.80861244,,,,,,,,,,,,,,,,,,,,,,,
,0,f,1,0.4677,10,0,40,1,1,f,blue,5f6e72f4f0d70a3c02af4ee6,2021-09-27_16h08.39.353,forced_choiceRT_color,2021.2.3,Win32,59.80861244,,,,,,,,,,,,,,,,,,,,,,,
,0,d,1,0.5832,10,1,41,0,1,d,orange,5f6e72f4f0d70a3c02af4ee6,2021-09-27_16h08.39.353,forced_choiceRT_color,2021.2.3,Win32,59.80861244,,,,,,,,,,,,,,,,,,,,,,,
,0,k,1,0.5463,10,2,42,3,1,k,purple,5f6e72f4f0d70a3c02af4ee6,2021-09-27_16h08.39.353,forced_choiceRT_color,2021.2.3,Win32,59.80861244,,,,,,,,,,,,,,,,,,,,,,,
,0,j,1,0.6772,10,3,43,2,1,j,red,5f6e72f4f0d70a3c02af4ee6,2021-09-27_16h08.39.353,forced_choiceRT_color,2021.2.3,Win32,59.80861244,,,,,,,,,,,,,,,,,,,,,,,
,0,d,1,0.5341,11,0,44,0,1,d,orange,5f6e72f4f0d70a3c02af4ee6,2021-09-27_16h08.39.353,forced_choiceRT_color,2021.2.3,Win32,59.80861244,,,,,,,,,,,,,,,,,,,,,,,
,0,f,1,0.5931,11,1,45,1,1,f,blue,5f6e72f4f0d70a3c02af4ee6,2021-09-27_16h08.39.353,forced_choiceRT_color,2021.2.3,Win32,59.80861244,,,,,,,,,,,,,,,,,,,,,,,
,0,j,1,0.6598,11,2,46,2,1,j,red,5f6e72f4f0d70a3c02af4ee6,2021-09-27_16h08.39.353,forced_choiceRT_color,2021.2.3,Win32,59.80861244,,,,,,,,,,,,,,,,,,,,,,,
,0,d,1,0.6822,11,3,47,0,1,d,orange,5f6e72f4f0d70a3c02af4ee6,2021-09-27_16h08.39.353,forced_choiceRT_color,2021.2.3,Win32,59.80861244,,,,,,,,,,,,,,,,,,,,,,,
,0,k,1,0.5376,12,0,48,3,1,k,purple,5f6e72f4f0d70a3c02af4ee6,2021-09-27_16h08.39.353,forced_choiceRT_color,2021.2.3,Win32,59.80861244,,,,,,,,,,,,,,,,,,,,,,,
,0,d,1,0.6934,12,1,49,0,1,d,orange,5f6e72f4f0d70a3c02af4ee6,2021-09-27_16h08.39.353,forced_choiceRT_color,2021.2.3,Win32,59.80861244,,,,,,,,,,,,,,,,,,,,,,,
,0,d,1,0.5275,12,2,50,0,1,d,orange,5f6e72f4f0d70a3c02af4ee6,2021-09-27_16h08.39.353,forced_choiceRT_color,2021.2.3,Win32,59.80861244,,,,,,,,,,,,,,,,,,,,,,,
,0,f,1,0.5778,12,3,51,1,1,f,blue,5f6e72f4f0d70a3c02af4ee6,2021-09-27_16h08.39.353,forced_choiceRT_color,2021.2.3,Win32,59.80861244,,,,,,,,,,,,,,,,,,,,,,,
,0,j,1,0.5438,13,0,52,2,1,j,red,5f6e72f4f0d70a3c02af4ee6,2021-09-27_16h08.39.353,forced_choiceRT_color,2021.2.3,Win32,59.80861244,,,,,,,,,,,,,,,,,,,,,,,
,0,j,1,0.5853,13,1,53,2,1,j,red,5f6e72f4f0d70a3c02af4ee6,2021-09-27_16h08.39.353,forced_choiceRT_color,2021.2.3,Win32,59.80861244,,,,,,,,,,,,,,,,,,,,,,,
,0,f,1,0.5317,13,2,54,1,1,f,blue,5f6e72f4f0d70a3c02af4ee6,2021-09-27_16h08.39.353,forced_choiceRT_color,2021.2.3,Win32,59.80861244,,,,,,,,,,,,,,,,,,,,,,,
,0,d,1,0.5529,13,3,55,0,1,d,orange,5f6e72f4f0d70a3c02af4ee6,2021-09-27_16h08.39.353,forced_choiceRT_color,2021.2.3,Win32,59.80861244,,,,,,,,,,,,,,,,,,,,,,,
,0,f,1,0.5343,14,0,56,1,1,f,blue,5f6e72f4f0d70a3c02af4ee6,2021-09-27_16h08.39.353,forced_choiceRT_color,2021.2.3,Win32,59.80861244,,,,,,,,,,,,,,,,,,,,,,,
,0,j,1,0.5399,14,1,57,2,1,j,red,5f6e72f4f0d70a3c02af4ee6,2021-09-27_16h08.39.353,forced_choiceRT_color,2021.2.3,Win32,59.80861244,,,,,,,,,,,,,,,,,,,,,,,
,0,k,1,0.5192,14,2,58,3,1,k,purple,5f6e72f4f0d70a3c02af4ee6,2021-09-27_16h08.39.353,forced_choiceRT_color,2021.2.3,Win32,59.80861244,,,,,,,,,,,,,,,,,,,,,,,
,0,k,1,0.4535,14,3,59,3,1,k,purple,5f6e72f4f0d70a3c02af4ee6,2021-09-27_16h08.39.353,forced_choiceRT_color,2021.2.3,Win32,59.80861244,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5f6e72f4f0d70a3c02af4ee6,2021-09-27_16h08.39.353,forced_choiceRT_color,2021.2.3,Win32,59.80861244,j,2.2436,0,0,0,0,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5f6e72f4f0d70a3c02af4ee6,2021-09-27_16h08.39.353,forced_choiceRT_color,2021.2.3,Win32,59.80861244,j,1.8531,1,0,1,0,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5f6e72f4f0d70a3c02af4ee6,2021-09-27_16h08.39.353,forced_choiceRT_color,2021.2.3,Win32,59.80861244,j,2.1065,2,0,2,0,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5f6e72f4f0d70a3c02af4ee6,2021-09-27_16h08.39.353,forced_choiceRT_color,2021.2.3,Win32,59.80861244,k,2.1693,3,0,3,0,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5f6e72f4f0d70a3c02af4ee6,2021-09-27_16h08.39.353,forced_choiceRT_color,2021.2.3,Win32,59.80861244,k,2.0912,4,0,4,0,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5f6e72f4f0d70a3c02af4ee6,2021-09-27_16h08.39.353,forced_choiceRT_color,2021.2.3,Win32,59.80861244,d,2.1692,5,0,5,0,1,,,,,,,,,,,,,,,,
