IP_Addresss,target_onset,trial_resp_sp.keys,trial_resp_sp.corr,trial_resp_sp.rt,trials_train_loop.thisRepN,trials_train_loop.thisTrialN,trials_train_loop.thisN,trials_train_loop.thisIndex,trials_train_loop.ran,correct_key,color,participant,date,expName,psychopyVersion,OS,frameRate,trial_resp_timing.keys,trial_resp_timing.rt,trials_train_timing.thisRepN,trials_train_timing.thisTrialN,trials_train_timing.thisN,trials_train_timing.thisIndex,trials_train_timing.ran,block_id,ontime,feedback_cond,forcedRT_resp.keys,forcedRT_resp.corr,forcedRT_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran
206.45.117.191,0,d,1,2.2193,0,0,0,0,1,d,orange,5ecc5a663823de80ecbe966a,2021-09-27_18h15.40.094,forced_choiceRT_color,2021.2.3,Win32,59.98440405,,,,,,,,,,,,,,,,,,,,,,,
,0,k,1,1.4492,0,1,1,3,1,k,purple,5ecc5a663823de80ecbe966a,2021-09-27_18h15.40.094,forced_choiceRT_color,2021.2.3,Win32,59.98440405,,,,,,,,,,,,,,,,,,,,,,,
,0,j,1,1.2863,0,2,2,2,1,j,red,5ecc5a663823de80ecbe966a,2021-09-27_18h15.40.094,forced_choiceRT_color,2021.2.3,Win32,59.98440405,,,,,,,,,,,,,,,,,,,,,,,
,0,f,0,1.118,0,3,3,2,1,j,red,5ecc5a663823de80ecbe966a,2021-09-27_18h15.40.094,forced_choiceRT_color,2021.2.3,Win32,59.98440405,,,,,,,,,,,,,,,,,,,,,,,
,0,j,1,2.1885,1,0,4,2,1,j,red,5ecc5a663823de80ecbe966a,2021-09-27_18h15.40.094,forced_choiceRT_color,2021.2.3,Win32,59.98440405,,,,,,,,,,,,,,,,,,,,,,,
,0,j,1,1.1204,1,1,5,2,1,j,red,5ecc5a663823de80ecbe966a,2021-09-27_18h15.40.094,forced_choiceRT_color,2021.2.3,Win32,59.98440405,,,,,,,,,,,,,,,,,,,,,,,
,0,j,1,0.9219,1,2,6,2,1,j,red,5ecc5a663823de80ecbe966a,2021-09-27_18h15.40.094,forced_choiceRT_color,2021.2.3,Win32,59.98440405,,,,,,,,,,,,,,,,,,,,,,,
,0,j,1,0.9609,1,3,7,2,1,j,red,5ecc5a663823de80ecbe966a,2021-09-27_18h15.40.094,forced_choiceRT_color,2021.2.3,Win32,59.98440405,,,,,,,,,,,,,,,,,,,,,,,
,0,j,1,0.9637,2,0,8,2,1,j,red,5ecc5a663823de80ecbe966a,2021-09-27_18h15.40.094,forced_choiceRT_color,2021.2.3,Win32,59.98440405,,,,,,,,,,,,,,,,,,,,,,,
,0,d,1,1.2218,2,1,9,0,1,d,orange,5ecc5a663823de80ecbe966a,2021-09-27_18h15.40.094,forced_choiceRT_color,2021.2.3,Win32,59.98440405,,,,,,,,,,,,,,,,,,,,,,,
