IP_Addresss,target_onset,trial_resp_sp.keys,trial_resp_sp.corr,trial_resp_sp.rt,trials_train_loop.thisRepN,trials_train_loop.thisTrialN,trials_train_loop.thisN,trials_train_loop.thisIndex,trials_train_loop.ran,correct_key,color,participant,date,expName,psychopyVersion,OS,frameRate,trial_resp_timing.keys,trial_resp_timing.rt,trials_train_timing.thisRepN,trials_train_timing.thisTrialN,trials_train_timing.thisN,trials_train_timing.thisIndex,trials_train_timing.ran,block_id,ontime,feedback_cond,forcedRT_resp.keys,forcedRT_resp.corr,forcedRT_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran
174.67.132.206,0,f,1,1.538,0,0,0,1,1,f,blue,5d59d1c4f6a63300198681e8,2021-09-27_19h01.01.141,forced_choiceRT_color,2021.2.3,MacIntel,59.99160118,,,,,,,,,,,,,,,,,,,,,,,
,0,f,1,0.6829,0,1,1,1,1,f,blue,5d59d1c4f6a63300198681e8,2021-09-27_19h01.01.141,forced_choiceRT_color,2021.2.3,MacIntel,59.99160118,,,,,,,,,,,,,,,,,,,,,,,
,0,k,1,0.7859,0,2,2,3,1,k,purple,5d59d1c4f6a63300198681e8,2021-09-27_19h01.01.141,forced_choiceRT_color,2021.2.3,MacIntel,59.99160118,,,,,,,,,,,,,,,,,,,,,,,
,0,d,1,0.7345,0,3,3,0,1,d,orange,5d59d1c4f6a63300198681e8,2021-09-27_19h01.01.141,forced_choiceRT_color,2021.2.3,MacIntel,59.99160118,,,,,,,,,,,,,,,,,,,,,,,
,0,j,1,0.7515,1,0,4,2,1,j,red,5d59d1c4f6a63300198681e8,2021-09-27_19h01.01.141,forced_choiceRT_color,2021.2.3,MacIntel,59.99160118,,,,,,,,,,,,,,,,,,,,,,,
,0,d,1,0.6772,1,1,5,0,1,d,orange,5d59d1c4f6a63300198681e8,2021-09-27_19h01.01.141,forced_choiceRT_color,2021.2.3,MacIntel,59.99160118,,,,,,,,,,,,,,,,,,,,,,,
,0,j,1,0.7521,1,2,6,2,1,j,red,5d59d1c4f6a63300198681e8,2021-09-27_19h01.01.141,forced_choiceRT_color,2021.2.3,MacIntel,59.99160118,,,,,,,,,,,,,,,,,,,,,,,
,0,k,1,0.4333,1,3,7,3,1,k,purple,5d59d1c4f6a63300198681e8,2021-09-27_19h01.01.141,forced_choiceRT_color,2021.2.3,MacIntel,59.99160118,,,,,,,,,,,,,,,,,,,,,,,
,0,j,1,1.0489,2,0,8,2,1,j,red,5d59d1c4f6a63300198681e8,2021-09-27_19h01.01.141,forced_choiceRT_color,2021.2.3,MacIntel,59.99160118,,,,,,,,,,,,,,,,,,,,,,,
,0,f,1,0.7711,2,1,9,1,1,f,blue,5d59d1c4f6a63300198681e8,2021-09-27_19h01.01.141,forced_choiceRT_color,2021.2.3,MacIntel,59.99160118,,,,,,,,,,,,,,,,,,,,,,,
