IP_Addresss,target_onset,trial_resp_sp.keys,trial_resp_sp.corr,trial_resp_sp.rt,trials_train_loop.thisRepN,trials_train_loop.thisTrialN,trials_train_loop.thisN,trials_train_loop.thisIndex,trials_train_loop.ran,correct_key,color,participant,date,expName,psychopyVersion,OS,frameRate,trial_resp_timing.keys,trial_resp_timing.rt,trials_train_timing.thisRepN,trials_train_timing.thisTrialN,trials_train_timing.thisN,trials_train_timing.thisIndex,trials_train_timing.ran,block_id,ontime,feedback_cond,forcedRT_resp.keys,forcedRT_resp.corr,forcedRT_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran
169.232.83.193,0,d,1,1.2272,0,0,0,0,1,d,orange,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,,,,,,,,,,,,
,0,f,1,1.7176,0,1,1,1,1,f,blue,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,,,,,,,,,,,,
,0,j,1,1.4695,0,2,2,2,1,j,red,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,,,,,,,,,,,,
,0,f,1,0.7515,0,3,3,1,1,f,blue,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,,,,,,,,,,,,
,0,k,1,0.6016,1,0,4,3,1,k,purple,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,,,,,,,,,,,,
,0,f,1,0.6004,1,1,5,1,1,f,blue,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,,,,,,,,,,,,
,0,k,0,0.8306,1,2,6,2,1,j,red,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,,,,,,,,,,,,
,0,k,1,0.6672,1,3,7,3,1,k,purple,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,,,,,,,,,,,,
,0,k,1,0.5004,2,0,8,3,1,k,purple,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,,,,,,,,,,,,
,0,k,1,0.5681,2,1,9,3,1,k,purple,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,,,,,,,,,,,,
,0,d,1,0.6004,2,2,10,0,1,d,orange,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,,,,,,,,,,,,
,0,j,1,0.7694,2,3,11,2,1,j,red,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,,,,,,,,,,,,
,0,k,1,0.5508,3,0,12,3,1,k,purple,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,,,,,,,,,,,,
,0,j,1,0.7342,3,1,13,2,1,j,red,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,,,,,,,,,,,,
,0,d,1,0.8525,3,2,14,0,1,d,orange,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,,,,,,,,,,,,
,0,d,1,0.7177,3,3,15,0,1,d,orange,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,,,,,,,,,,,,
,0,j,1,0.6366,4,0,16,2,1,j,red,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,,,,,,,,,,,,
,0,d,1,0.7197,4,1,17,0,1,d,orange,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,,,,,,,,,,,,
,0,j,1,0.6994,4,2,18,2,1,j,red,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,,,,,,,,,,,,
,0,d,1,0.7669,4,3,19,0,1,d,orange,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,,,,,,,,,,,,
,0,d,1,0.9177,5,0,20,0,1,d,orange,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,,,,,,,,,,,,
,0,f,1,0.7706,5,1,21,1,1,f,blue,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,,,,,,,,,,,,
,0,j,1,0.835,5,2,22,2,1,j,red,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,,,,,,,,,,,,
,0,d,1,0.6861,5,3,23,0,1,d,orange,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,,,,,,,,,,,,
,0,f,1,0.6215,6,0,24,1,1,f,blue,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,,,,,,,,,,,,
,0,f,1,0.551,6,1,25,1,1,f,blue,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,,,,,,,,,,,,
,0,f,1,0.5348,6,2,26,1,1,f,blue,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,,,,,,,,,,,,
,0,k,1,0.7381,6,3,27,3,1,k,purple,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,,,,,,,,,,,,
,0,k,1,0.5029,7,0,28,3,1,k,purple,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,,,,,,,,,,,,
,0,k,1,0.4692,7,1,29,3,1,k,purple,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,,,,,,,,,,,,
,0,k,1,0.4523,7,2,30,3,1,k,purple,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,,,,,,,,,,,,
,0,d,1,0.7023,7,3,31,0,1,d,orange,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,,,,,,,,,,,,
,0,j,1,0.8542,8,0,32,2,1,j,red,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,,,,,,,,,,,,
,0,f,1,1.0001,8,1,33,1,1,f,blue,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,,,,,,,,,,,,
,0,d,1,0.6666,8,2,34,0,1,d,orange,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,,,,,,,,,,,,
,0,f,1,0.6342,8,3,35,1,1,f,blue,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,,,,,,,,,,,,
,0,k,1,0.7011,9,0,36,3,1,k,purple,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,,,,,,,,,,,,
,0,d,1,0.7672,9,1,37,0,1,d,orange,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,,,,,,,,,,,,
,0,f,1,0.8555,9,2,38,1,1,f,blue,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,,,,,,,,,,,,
,0,f,1,0.6341,9,3,39,1,1,f,blue,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,,,,,,,,,,,,
,0,k,1,0.5339,10,0,40,3,1,k,purple,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,,,,,,,,,,,,
,0,d,1,0.6032,10,1,41,0,1,d,orange,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,,,,,,,,,,,,
,0,k,1,0.6508,10,2,42,3,1,k,purple,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,,,,,,,,,,,,
,0,f,1,0.6832,10,3,43,1,1,f,blue,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,,,,,,,,,,,,
,0,d,1,0.6181,11,0,44,0,1,d,orange,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,,,,,,,,,,,,
,0,j,1,0.688,11,1,45,2,1,j,red,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,,,,,,,,,,,,
,0,j,1,0.5724,11,2,46,2,1,j,red,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,,,,,,,,,,,,
,0,j,1,0.6175,11,3,47,2,1,j,red,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,,,,,,,,,,,,
,0,d,1,0.5671,12,0,48,0,1,d,orange,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,,,,,,,,,,,,
,0,f,1,0.6171,12,1,49,1,1,f,blue,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,,,,,,,,,,,,
,0,k,1,0.4997,12,2,50,3,1,k,purple,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,,,,,,,,,,,,
,0,j,1,0.5707,12,3,51,2,1,j,red,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,,,,,,,,,,,,
,0,k,1,0.4681,13,0,52,3,1,k,purple,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,,,,,,,,,,,,
,0,k,1,0.5219,13,1,53,3,1,k,purple,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,,,,,,,,,,,,
,0,f,1,0.6022,13,2,54,1,1,f,blue,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,,,,,,,,,,,,
,0,d,1,0.5344,13,3,55,0,1,d,orange,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,,,,,,,,,,,,
,0,j,1,0.6498,14,0,56,2,1,j,red,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,,,,,,,,,,,,
,0,j,1,0.5518,14,1,57,2,1,j,red,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,,,,,,,,,,,,
,0,d,0,0.617,14,2,58,1,1,f,blue,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,,,,,,,,,,,,
,0,j,1,0.818,14,3,59,2,1,j,red,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,j,2.2571,0,0,0,0,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,j,1.6914,1,0,1,0,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,j,1.75,2,0,2,0,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,j,2.0682,3,0,3,0,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,j,2.0684,4,0,4,0,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,d,2.0999,5,0,5,0,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,f,2.0856,6,0,6,0,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,k,2.2361,7,0,7,0,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,k,2.0633,8,0,8,0,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,k,1.9342,9,0,9,0,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,k,2.1516,10,0,10,0,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,k,2.0809,11,0,11,0,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,k,2.0862,12,0,12,0,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,k,2.0184,13,0,13,0,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,k,2.2016,14,0,14,0,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,k,2.1121,15,0,15,0,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,d,0.4499,16,0,16,0,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,k,2.2033,17,0,17,0,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,k,1.8349,18,0,18,0,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,k,1.785,19,0,19,0,1,,,,,,,,,,,,,,,,
,0.16,,,,,,,,,k,purple,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,,,,,,,,1,Fast,long,k,1,1.3128,0,0,0,3,1,,,,,
,0.13,,,,,,,,,d,orange,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,,,,,,,,1,Fast,long,d,1,1.7511,0,1,1,0,1,,,,,
,1.78,,,,,,,,,f,blue,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,,,,,,,,1,Ontime,long,d,0,1.9556,0,2,2,1,1,,,,,
,0.48,,,,,,,,,f,blue,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,,,,,,,,1,Slow,long,f,1,2.1743,0,3,3,1,1,,,,,
,0.93,,,,,,,,,f,blue,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,,,,,,,,1,Ontime,long,f,1,2.078,1,0,4,1,1,,,,,
,1.64,,,,,,,,,f,blue,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,,,,,,,,1,Slow,long,f,1,2.1059,1,1,5,1,1,,,,,
,0.82,,,,,,,,,d,orange,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,,,,,,,,1,Ontime,long,d,1,2.0637,1,2,6,0,1,,,,,
,0.06,,,,,,,,,j,red,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,,,,,,,,1,Ontime,long,j,1,2.0256,1,3,7,2,1,,,,,
,0.6,,,,,,,,,j,red,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,,,,,,,,1,Ontime,long,j,1,2.0131,2,0,8,2,1,,,,,
,1.33,,,,,,,,,k,purple,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,,,,,,,,1,Slow,long,k,1,2.1445,2,1,9,3,1,,,,,
,1.66,,,,,,,,,d,orange,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,,,,,,,,1,Slow,long,d,1,2.2622,2,2,10,0,1,,,,,
,0.48,,,,,,,,,j,red,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,,,,,,,,1,Ontime,long,f,0,2.0625,2,3,11,2,1,,,,,
,0.61,,,,,,,,,k,purple,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,,,,,,,,1,Ontime,long,k,1,1.9114,3,0,12,3,1,,,,,
,1.51,,,,,,,,,f,blue,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,,,,,,,,1,Slow,long,f,1,2.3678,3,1,13,1,1,,,,,
,0.18,,,,,,,,,j,red,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,,,,,,,,1,Slow,long,f,0,2.1953,3,2,14,2,1,,,,,
,1.46,,,,,,,,,k,purple,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,,,,,,,,1,Fast,long,k,1,1.8657,3,3,15,3,1,,,,,
,1.51,,,,,,,,,j,red,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,,,,,,,,1,Fast,long,k,0,1.8985,4,0,16,2,1,,,,,
,0.72,,,,,,,,,k,purple,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,,,,,,,,1,Ontime,long,k,1,2.0938,4,1,17,3,1,,,,,
,0.21,,,,,,,,,k,purple,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,,,,,,,,1,Ontime,long,k,1,2.0109,4,2,18,3,1,,,,,
,0.56,,,,,,,,,j,red,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,,,,,,,,1,Slow,long,d,0,2.2099,4,3,19,2,1,,,,,
,1.24,,,,,,,,,d,orange,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,,,,,,,,1,Ontime,long,d,1,2.0433,5,0,20,0,1,,,,,
,0.88,,,,,,,,,j,red,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,,,,,,,,1,Slow,long,f,0,2.1622,5,1,21,2,1,,,,,
,0.37,,,,,,,,,k,purple,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,,,,,,,,1,Ontime,long,k,1,2.0961,5,2,22,3,1,,,,,
,0.76,,,,,,,,,f,blue,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,,,,,,,,1,Ontime,long,k,0,2.0079,5,3,23,1,1,,,,,
,0.66,,,,,,,,,j,red,5ee2c239f4ec4b804a79cf80,2021-09-27_14h08.05.439,forced_choiceRT_color,2021.2.3,MacIntel,59.97361161,,,,,,,,1,Slow,long,f,0,2.214,6,0,24,2,1,,,,,
