IP_Addresss,target_onset,trial_resp_sp.keys,trial_resp_sp.corr,trial_resp_sp.rt,trials_train_loop.thisRepN,trials_train_loop.thisTrialN,trials_train_loop.thisN,trials_train_loop.thisIndex,trials_train_loop.ran,pic,correct_key,participant,date,expName,psychopyVersion,OS,frameRate,trial_resp_timing.keys,trial_resp_timing.rt,trials_train_timing.thisRepN,trials_train_timing.thisTrialN,trials_train_timing.thisN,trials_train_timing.thisIndex,trials_train_timing.ran,block_id,ontime,forcedRT_resp.keys,forcedRT_resp.corr,forcedRT_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran
70.185.25.226,0,h,1,1.7111,0,0,0,2,1,h.PNG,h,6111c4865701e1ba367af3e3,2021-09-08_21h03.43.831,forced_choiceRT,2021.1.2,Win32,60.01680471,,,,,,,,,,,,,,,,,,,,,,
,0,j,1,2.4653,0,1,1,3,1,j.PNG,j,6111c4865701e1ba367af3e3,2021-09-08_21h03.43.831,forced_choiceRT,2021.1.2,Win32,60.01680471,,,,,,,,,,,,,,,,,,,,,,
,0,j,1,1.0589,0,2,2,3,1,j.PNG,j,6111c4865701e1ba367af3e3,2021-09-08_21h03.43.831,forced_choiceRT,2021.1.2,Win32,60.01680471,,,,,,,,,,,,,,,,,,,,,,
,0,h,1,1.1367,0,3,3,2,1,h.PNG,h,6111c4865701e1ba367af3e3,2021-09-08_21h03.43.831,forced_choiceRT,2021.1.2,Win32,60.01680471,,,,,,,,,,,,,,,,,,,,,,
,0,g,1,0.9347,1,0,4,1,1,g.PNG,g,6111c4865701e1ba367af3e3,2021-09-08_21h03.43.831,forced_choiceRT,2021.1.2,Win32,60.01680471,,,,,,,,,,,,,,,,,,,,,,
,0,f,1,0.6158,1,1,5,0,1,f.PNG,f,6111c4865701e1ba367af3e3,2021-09-08_21h03.43.831,forced_choiceRT,2021.1.2,Win32,60.01680471,,,,,,,,,,,,,,,,,,,,,,
,0,g,1,1.0161,1,2,6,1,1,g.PNG,g,6111c4865701e1ba367af3e3,2021-09-08_21h03.43.831,forced_choiceRT,2021.1.2,Win32,60.01680471,,,,,,,,,,,,,,,,,,,,,,
,0,g,1,0.8184,1,3,7,1,1,g.PNG,g,6111c4865701e1ba367af3e3,2021-09-08_21h03.43.831,forced_choiceRT,2021.1.2,Win32,60.01680471,,,,,,,,,,,,,,,,,,,,,,
,0,g,0,0.6179,2,0,8,3,1,j.PNG,j,6111c4865701e1ba367af3e3,2021-09-08_21h03.43.831,forced_choiceRT,2021.1.2,Win32,60.01680471,,,,,,,,,,,,,,,,,,,,,,
,0,f,1,0.9671,2,1,9,0,1,f.PNG,f,6111c4865701e1ba367af3e3,2021-09-08_21h03.43.831,forced_choiceRT,2021.1.2,Win32,60.01680471,,,,,,,,,,,,,,,,,,,,,,
,0,g,1,0.9001,2,2,10,1,1,g.PNG,g,6111c4865701e1ba367af3e3,2021-09-08_21h03.43.831,forced_choiceRT,2021.1.2,Win32,60.01680471,,,,,,,,,,,,,,,,,,,,,,
,0,f,1,0.7197,2,3,11,0,1,f.PNG,f,6111c4865701e1ba367af3e3,2021-09-08_21h03.43.831,forced_choiceRT,2021.1.2,Win32,60.01680471,,,,,,,,,,,,,,,,,,,,,,
