IP_Addresss,target_onset,trial_resp_sp.keys,trial_resp_sp.corr,trial_resp_sp.rt,trials_train_loop.thisRepN,trials_train_loop.thisTrialN,trials_train_loop.thisN,trials_train_loop.thisIndex,trials_train_loop.ran,pic,correct_key,participant,date,expName,psychopyVersion,OS,frameRate,trial_resp_timing.keys,trial_resp_timing.rt,trials_train_timing.thisRepN,trials_train_timing.thisTrialN,trials_train_timing.thisN,trials_train_timing.thisIndex,trials_train_timing.ran,block_id,ontime,forcedRT_resp.keys,forcedRT_resp.corr,forcedRT_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran
69.132.197.154,0,h,1,1.7649,0,0,0,2,1,h.PNG,h,61153541b67ed34ecf2557d8,2021-09-08_20h54.36.893,forced_choiceRT,2021.1.2,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,
,0,f,1,0.7871,0,1,1,0,1,f.PNG,f,61153541b67ed34ecf2557d8,2021-09-08_20h54.36.893,forced_choiceRT,2021.1.2,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,
,0,g,1,0.9553,0,2,2,1,1,g.PNG,g,61153541b67ed34ecf2557d8,2021-09-08_20h54.36.893,forced_choiceRT,2021.1.2,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,
,0,j,1,0.8187,0,3,3,3,1,j.PNG,j,61153541b67ed34ecf2557d8,2021-09-08_20h54.36.893,forced_choiceRT,2021.1.2,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,
,0,g,1,0.8996,1,0,4,1,1,g.PNG,g,61153541b67ed34ecf2557d8,2021-09-08_20h54.36.893,forced_choiceRT,2021.1.2,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,
,0,g,1,0.6503,1,1,5,1,1,g.PNG,g,61153541b67ed34ecf2557d8,2021-09-08_20h54.36.893,forced_choiceRT,2021.1.2,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,
,0,j,1,0.6001,1,2,6,3,1,j.PNG,j,61153541b67ed34ecf2557d8,2021-09-08_20h54.36.893,forced_choiceRT,2021.1.2,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,
,0,j,1,0.6695,1,3,7,3,1,j.PNG,j,61153541b67ed34ecf2557d8,2021-09-08_20h54.36.893,forced_choiceRT,2021.1.2,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,
,0,j,0,0.487,2,0,8,1,1,g.PNG,g,61153541b67ed34ecf2557d8,2021-09-08_20h54.36.893,forced_choiceRT,2021.1.2,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,
,0,h,1,0.8182,2,1,9,2,1,h.PNG,h,61153541b67ed34ecf2557d8,2021-09-08_20h54.36.893,forced_choiceRT,2021.1.2,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,
,0,f,1,0.6232,2,2,10,0,1,f.PNG,f,61153541b67ed34ecf2557d8,2021-09-08_20h54.36.893,forced_choiceRT,2021.1.2,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,
,0,g,1,0.7059,2,3,11,1,1,g.PNG,g,61153541b67ed34ecf2557d8,2021-09-08_20h54.36.893,forced_choiceRT,2021.1.2,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,
,0,g,0,0.7516,3,0,12,0,1,f.PNG,f,61153541b67ed34ecf2557d8,2021-09-08_20h54.36.893,forced_choiceRT,2021.1.2,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,
,0,f,1,0.7218,3,1,13,0,1,f.PNG,f,61153541b67ed34ecf2557d8,2021-09-08_20h54.36.893,forced_choiceRT,2021.1.2,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,
,0,g,0,0.665,3,2,14,2,1,h.PNG,h,61153541b67ed34ecf2557d8,2021-09-08_20h54.36.893,forced_choiceRT,2021.1.2,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,
,0,f,1,0.773,3,3,15,0,1,f.PNG,f,61153541b67ed34ecf2557d8,2021-09-08_20h54.36.893,forced_choiceRT,2021.1.2,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,
,0,f,1,0.801,4,0,16,0,1,f.PNG,f,61153541b67ed34ecf2557d8,2021-09-08_20h54.36.893,forced_choiceRT,2021.1.2,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,
,0,h,1,0.801,4,1,17,2,1,h.PNG,h,61153541b67ed34ecf2557d8,2021-09-08_20h54.36.893,forced_choiceRT,2021.1.2,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,
,0,g,0,0.8155,4,2,18,2,1,h.PNG,h,61153541b67ed34ecf2557d8,2021-09-08_20h54.36.893,forced_choiceRT,2021.1.2,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,
,0,g,1,1.5838,4,3,19,1,1,g.PNG,g,61153541b67ed34ecf2557d8,2021-09-08_20h54.36.893,forced_choiceRT,2021.1.2,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,
,0,f,1,0.6048,5,0,20,0,1,f.PNG,f,61153541b67ed34ecf2557d8,2021-09-08_20h54.36.893,forced_choiceRT,2021.1.2,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,
,0,g,1,0.799,5,1,21,1,1,g.PNG,g,61153541b67ed34ecf2557d8,2021-09-08_20h54.36.893,forced_choiceRT,2021.1.2,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,
,0,f,1,0.7736,5,2,22,0,1,f.PNG,f,61153541b67ed34ecf2557d8,2021-09-08_20h54.36.893,forced_choiceRT,2021.1.2,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,
,0,h,0,0.8504,5,3,23,1,1,g.PNG,g,61153541b67ed34ecf2557d8,2021-09-08_20h54.36.893,forced_choiceRT,2021.1.2,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,
,0,g,1,1.1697,6,0,24,1,1,g.PNG,g,61153541b67ed34ecf2557d8,2021-09-08_20h54.36.893,forced_choiceRT,2021.1.2,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,
,0,h,1,0.8846,6,1,25,2,1,h.PNG,h,61153541b67ed34ecf2557d8,2021-09-08_20h54.36.893,forced_choiceRT,2021.1.2,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,
,0,h,1,0.6309,6,2,26,2,1,h.PNG,h,61153541b67ed34ecf2557d8,2021-09-08_20h54.36.893,forced_choiceRT,2021.1.2,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,
,0,f,1,0.6007,6,3,27,0,1,f.PNG,f,61153541b67ed34ecf2557d8,2021-09-08_20h54.36.893,forced_choiceRT,2021.1.2,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,
,0,f,1,0.5228,7,0,28,0,1,f.PNG,f,61153541b67ed34ecf2557d8,2021-09-08_20h54.36.893,forced_choiceRT,2021.1.2,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,
,0,j,1,0.6924,7,1,29,3,1,j.PNG,j,61153541b67ed34ecf2557d8,2021-09-08_20h54.36.893,forced_choiceRT,2021.1.2,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,
,0,j,1,0.5001,7,2,30,3,1,j.PNG,j,61153541b67ed34ecf2557d8,2021-09-08_20h54.36.893,forced_choiceRT,2021.1.2,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,
,0,f,1,0.6585,7,3,31,0,1,f.PNG,f,61153541b67ed34ecf2557d8,2021-09-08_20h54.36.893,forced_choiceRT,2021.1.2,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,
,0,j,1,0.8877,8,0,32,3,1,j.PNG,j,61153541b67ed34ecf2557d8,2021-09-08_20h54.36.893,forced_choiceRT,2021.1.2,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,
,0,j,1,0.6552,8,1,33,3,1,j.PNG,j,61153541b67ed34ecf2557d8,2021-09-08_20h54.36.893,forced_choiceRT,2021.1.2,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,
,0,f,1,0.6344,8,2,34,0,1,f.PNG,f,61153541b67ed34ecf2557d8,2021-09-08_20h54.36.893,forced_choiceRT,2021.1.2,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,
,0,g,1,0.9185,8,3,35,1,1,g.PNG,g,61153541b67ed34ecf2557d8,2021-09-08_20h54.36.893,forced_choiceRT,2021.1.2,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,
,0,h,1,0.8684,9,0,36,2,1,h.PNG,h,61153541b67ed34ecf2557d8,2021-09-08_20h54.36.893,forced_choiceRT,2021.1.2,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,
,0,j,1,0.641,9,1,37,3,1,j.PNG,j,61153541b67ed34ecf2557d8,2021-09-08_20h54.36.893,forced_choiceRT,2021.1.2,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,
,0,h,1,1.2861,9,2,38,2,1,h.PNG,h,61153541b67ed34ecf2557d8,2021-09-08_20h54.36.893,forced_choiceRT,2021.1.2,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,
,0,h,1,0.6175,9,3,39,2,1,h.PNG,h,61153541b67ed34ecf2557d8,2021-09-08_20h54.36.893,forced_choiceRT,2021.1.2,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,
,0,h,1,0.4837,10,0,40,2,1,h.PNG,h,61153541b67ed34ecf2557d8,2021-09-08_20h54.36.893,forced_choiceRT,2021.1.2,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,,
