IP_Addresss,target_onset,trial_resp_sp.keys,trial_resp_sp.corr,trial_resp_sp.rt,trials_train_loop.thisRepN,trials_train_loop.thisTrialN,trials_train_loop.thisN,trials_train_loop.thisIndex,trials_train_loop.ran,pic,correct_key,participant,date,expName,psychopyVersion,OS,frameRate,trial_resp_timing.keys,trial_resp_timing.rt,trials_train_timing.thisRepN,trials_train_timing.thisTrialN,trials_train_timing.thisN,trials_train_timing.thisIndex,trials_train_timing.ran,block_id,ontime,forcedRT_resp.keys,forcedRT_resp.corr,forcedRT_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran
47.28.249.119,0,g,1,1.7002,0,0,0,1,1,g.PNG,g,615ddab1e4f013092538b6c5,2021-10-20_09h08.24.493,forced_choiceRT,2021.1.2,Win32,141.8439716,,,,,,,,,,,,,,,,,,,,,,
,0,j,1,1.5377,0,1,1,3,1,j.PNG,j,615ddab1e4f013092538b6c5,2021-10-20_09h08.24.493,forced_choiceRT,2021.1.2,Win32,141.8439716,,,,,,,,,,,,,,,,,,,,,,
,0,g,1,1.5607,0,2,2,1,1,g.PNG,g,615ddab1e4f013092538b6c5,2021-10-20_09h08.24.493,forced_choiceRT,2021.1.2,Win32,141.8439716,,,,,,,,,,,,,,,,,,,,,,
,0,j,0,4.5515,0,3,3,2,1,h.PNG,h,615ddab1e4f013092538b6c5,2021-10-20_09h08.24.493,forced_choiceRT,2021.1.2,Win32,141.8439716,,,,,,,,,,,,,,,,,,,,,,
,0,j,1,1.0141,1,0,4,3,1,j.PNG,j,615ddab1e4f013092538b6c5,2021-10-20_09h08.24.493,forced_choiceRT,2021.1.2,Win32,141.8439716,,,,,,,,,,,,,,,,,,,,,,
,0,g,1,1.132,1,1,5,1,1,g.PNG,g,615ddab1e4f013092538b6c5,2021-10-20_09h08.24.493,forced_choiceRT,2021.1.2,Win32,141.8439716,,,,,,,,,,,,,,,,,,,,,,
,0,f,1,1.3769,1,2,6,0,1,f.PNG,f,615ddab1e4f013092538b6c5,2021-10-20_09h08.24.493,forced_choiceRT,2021.1.2,Win32,141.8439716,,,,,,,,,,,,,,,,,,,,,,
,0,g,0,1.3525,1,3,7,2,1,h.PNG,h,615ddab1e4f013092538b6c5,2021-10-20_09h08.24.493,forced_choiceRT,2021.1.2,Win32,141.8439716,,,,,,,,,,,,,,,,,,,,,,
,0,h,1,1.0438,2,0,8,2,1,h.PNG,h,615ddab1e4f013092538b6c5,2021-10-20_09h08.24.493,forced_choiceRT,2021.1.2,Win32,141.8439716,,,,,,,,,,,,,,,,,,,,,,
,0,j,1,1.2221,2,1,9,3,1,j.PNG,j,615ddab1e4f013092538b6c5,2021-10-20_09h08.24.493,forced_choiceRT,2021.1.2,Win32,141.8439716,,,,,,,,,,,,,,,,,,,,,,
