IP_Addresss,target_onset,trial_resp_sp.keys,trial_resp_sp.corr,trial_resp_sp.rt,trials_train_loop.thisRepN,trials_train_loop.thisTrialN,trials_train_loop.thisN,trials_train_loop.thisIndex,trials_train_loop.ran,pic,correct_key,participant,date,expName,psychopyVersion,OS,frameRate,trial_resp_timing.keys,trial_resp_timing.rt,trials_train_timing.thisRepN,trials_train_timing.thisTrialN,trials_train_timing.thisN,trials_train_timing.thisIndex,trials_train_timing.ran,block_id,ontime,forcedRT_resp.keys,forcedRT_resp.corr,forcedRT_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran
192.181.67.39,0,g,1,3.204,0,0,0,1,1,g.PNG,g,5dc3a77d84799a2a402e531e,2021-10-19_21h14.53.465,forced_choiceRT,2021.1.2,Win32,59.07372401,,,,,,,,,,,,,,,,,,,,,,
,0,f,1,1.1164,0,1,1,0,1,f.PNG,f,5dc3a77d84799a2a402e531e,2021-10-19_21h14.53.465,forced_choiceRT,2021.1.2,Win32,59.07372401,,,,,,,,,,,,,,,,,,,,,,
,0,j,1,1.3465,0,2,2,3,1,j.PNG,j,5dc3a77d84799a2a402e531e,2021-10-19_21h14.53.465,forced_choiceRT,2021.1.2,Win32,59.07372401,,,,,,,,,,,,,,,,,,,,,,
,0,f,1,1.047,0,3,3,0,1,f.PNG,f,5dc3a77d84799a2a402e531e,2021-10-19_21h14.53.465,forced_choiceRT,2021.1.2,Win32,59.07372401,,,,,,,,,,,,,,,,,,,,,,
,0,h,1,1.5828,1,0,4,2,1,h.PNG,h,5dc3a77d84799a2a402e531e,2021-10-19_21h14.53.465,forced_choiceRT,2021.1.2,Win32,59.07372401,,,,,,,,,,,,,,,,,,,,,,
,0,h,1,2.3763,1,1,5,2,1,h.PNG,h,5dc3a77d84799a2a402e531e,2021-10-19_21h14.53.465,forced_choiceRT,2021.1.2,Win32,59.07372401,,,,,,,,,,,,,,,,,,,,,,
,0,g,1,1.4138,1,2,6,1,1,g.PNG,g,5dc3a77d84799a2a402e531e,2021-10-19_21h14.53.465,forced_choiceRT,2021.1.2,Win32,59.07372401,,,,,,,,,,,,,,,,,,,,,,
,0,j,1,1.1364,1,3,7,3,1,j.PNG,j,5dc3a77d84799a2a402e531e,2021-10-19_21h14.53.465,forced_choiceRT,2021.1.2,Win32,59.07372401,,,,,,,,,,,,,,,,,,,,,,
,0,h,1,1.6142,2,0,8,2,1,h.PNG,h,5dc3a77d84799a2a402e531e,2021-10-19_21h14.53.465,forced_choiceRT,2021.1.2,Win32,59.07372401,,,,,,,,,,,,,,,,,,,,,,
,0,j,1,1.0642,2,1,9,3,1,j.PNG,j,5dc3a77d84799a2a402e531e,2021-10-19_21h14.53.465,forced_choiceRT,2021.1.2,Win32,59.07372401,,,,,,,,,,,,,,,,,,,,,,
,0,g,1,1.4727,2,2,10,1,1,g.PNG,g,5dc3a77d84799a2a402e531e,2021-10-19_21h14.53.465,forced_choiceRT,2021.1.2,Win32,59.07372401,,,,,,,,,,,,,,,,,,,,,,
,0,h,1,1.3817,2,3,11,2,1,h.PNG,h,5dc3a77d84799a2a402e531e,2021-10-19_21h14.53.465,forced_choiceRT,2021.1.2,Win32,59.07372401,,,,,,,,,,,,,,,,,,,,,,
,0,g,1,1.3211,3,0,12,1,1,g.PNG,g,5dc3a77d84799a2a402e531e,2021-10-19_21h14.53.465,forced_choiceRT,2021.1.2,Win32,59.07372401,,,,,,,,,,,,,,,,,,,,,,
,0,h,1,1.1802,3,1,13,2,1,h.PNG,h,5dc3a77d84799a2a402e531e,2021-10-19_21h14.53.465,forced_choiceRT,2021.1.2,Win32,59.07372401,,,,,,,,,,,,,,,,,,,,,,
,0,g,1,4.0856,3,2,14,1,1,g.PNG,g,5dc3a77d84799a2a402e531e,2021-10-19_21h14.53.465,forced_choiceRT,2021.1.2,Win32,59.07372401,,,,,,,,,,,,,,,,,,,,,,
,0,f,1,1.1482,3,3,15,0,1,f.PNG,f,5dc3a77d84799a2a402e531e,2021-10-19_21h14.53.465,forced_choiceRT,2021.1.2,Win32,59.07372401,,,,,,,,,,,,,,,,,,,,,,
,0,h,1,1.5066,4,0,16,2,1,h.PNG,h,5dc3a77d84799a2a402e531e,2021-10-19_21h14.53.465,forced_choiceRT,2021.1.2,Win32,59.07372401,,,,,,,,,,,,,,,,,,,,,,
,0,g,1,1.1291,4,1,17,1,1,g.PNG,g,5dc3a77d84799a2a402e531e,2021-10-19_21h14.53.465,forced_choiceRT,2021.1.2,Win32,59.07372401,,,,,,,,,,,,,,,,,,,,,,
,0,h,1,1.1543,4,2,18,2,1,h.PNG,h,5dc3a77d84799a2a402e531e,2021-10-19_21h14.53.465,forced_choiceRT,2021.1.2,Win32,59.07372401,,,,,,,,,,,,,,,,,,,,,,
,0,f,1,0.8564,4,3,19,0,1,f.PNG,f,5dc3a77d84799a2a402e531e,2021-10-19_21h14.53.465,forced_choiceRT,2021.1.2,Win32,59.07372401,,,,,,,,,,,,,,,,,,,,,,
,0,h,1,1.1998,5,0,20,2,1,h.PNG,h,5dc3a77d84799a2a402e531e,2021-10-19_21h14.53.465,forced_choiceRT,2021.1.2,Win32,59.07372401,,,,,,,,,,,,,,,,,,,,,,
,0,j,1,0.9313,5,1,21,3,1,j.PNG,j,5dc3a77d84799a2a402e531e,2021-10-19_21h14.53.465,forced_choiceRT,2021.1.2,Win32,59.07372401,,,,,,,,,,,,,,,,,,,,,,
,0,f,1,0.948,5,2,22,0,1,f.PNG,f,5dc3a77d84799a2a402e531e,2021-10-19_21h14.53.465,forced_choiceRT,2021.1.2,Win32,59.07372401,,,,,,,,,,,,,,,,,,,,,,
,0,f,1,1.0458,5,3,23,0,1,f.PNG,f,5dc3a77d84799a2a402e531e,2021-10-19_21h14.53.465,forced_choiceRT,2021.1.2,Win32,59.07372401,,,,,,,,,,,,,,,,,,,,,,
,0,f,1,0.6656,6,0,24,0,1,f.PNG,f,5dc3a77d84799a2a402e531e,2021-10-19_21h14.53.465,forced_choiceRT,2021.1.2,Win32,59.07372401,,,,,,,,,,,,,,,,,,,,,,
,0,h,1,1.001,6,1,25,2,1,h.PNG,h,5dc3a77d84799a2a402e531e,2021-10-19_21h14.53.465,forced_choiceRT,2021.1.2,Win32,59.07372401,,,,,,,,,,,,,,,,,,,,,,
,0,j,1,0.8339,6,2,26,3,1,j.PNG,j,5dc3a77d84799a2a402e531e,2021-10-19_21h14.53.465,forced_choiceRT,2021.1.2,Win32,59.07372401,,,,,,,,,,,,,,,,,,,,,,
,0,h,1,0.9133,6,3,27,2,1,h.PNG,h,5dc3a77d84799a2a402e531e,2021-10-19_21h14.53.465,forced_choiceRT,2021.1.2,Win32,59.07372401,,,,,,,,,,,,,,,,,,,,,,
,0,f,1,0.7887,7,0,28,0,1,f.PNG,f,5dc3a77d84799a2a402e531e,2021-10-19_21h14.53.465,forced_choiceRT,2021.1.2,Win32,59.07372401,,,,,,,,,,,,,,,,,,,,,,
,0,f,1,1.0877,7,1,29,0,1,f.PNG,f,5dc3a77d84799a2a402e531e,2021-10-19_21h14.53.465,forced_choiceRT,2021.1.2,Win32,59.07372401,,,,,,,,,,,,,,,,,,,,,,
,0,j,1,0.8458,7,2,30,3,1,j.PNG,j,5dc3a77d84799a2a402e531e,2021-10-19_21h14.53.465,forced_choiceRT,2021.1.2,Win32,59.07372401,,,,,,,,,,,,,,,,,,,,,,
,0,g,1,1.2129,7,3,31,1,1,g.PNG,g,5dc3a77d84799a2a402e531e,2021-10-19_21h14.53.465,forced_choiceRT,2021.1.2,Win32,59.07372401,,,,,,,,,,,,,,,,,,,,,,
,0,g,1,1.1852,8,0,32,1,1,g.PNG,g,5dc3a77d84799a2a402e531e,2021-10-19_21h14.53.465,forced_choiceRT,2021.1.2,Win32,59.07372401,,,,,,,,,,,,,,,,,,,,,,
,0,f,1,0.6737,8,1,33,0,1,f.PNG,f,5dc3a77d84799a2a402e531e,2021-10-19_21h14.53.465,forced_choiceRT,2021.1.2,Win32,59.07372401,,,,,,,,,,,,,,,,,,,,,,
,0,h,1,1.0494,8,2,34,2,1,h.PNG,h,5dc3a77d84799a2a402e531e,2021-10-19_21h14.53.465,forced_choiceRT,2021.1.2,Win32,59.07372401,,,,,,,,,,,,,,,,,,,,,,
,0,j,1,0.6815,8,3,35,3,1,j.PNG,j,5dc3a77d84799a2a402e531e,2021-10-19_21h14.53.465,forced_choiceRT,2021.1.2,Win32,59.07372401,,,,,,,,,,,,,,,,,,,,,,
,0,j,1,0.8141,9,0,36,3,1,j.PNG,j,5dc3a77d84799a2a402e531e,2021-10-19_21h14.53.465,forced_choiceRT,2021.1.2,Win32,59.07372401,,,,,,,,,,,,,,,,,,,,,,
,0,j,1,0.817,9,1,37,3,1,j.PNG,j,5dc3a77d84799a2a402e531e,2021-10-19_21h14.53.465,forced_choiceRT,2021.1.2,Win32,59.07372401,,,,,,,,,,,,,,,,,,,,,,
,0,h,1,1.4296,9,2,38,2,1,h.PNG,h,5dc3a77d84799a2a402e531e,2021-10-19_21h14.53.465,forced_choiceRT,2021.1.2,Win32,59.07372401,,,,,,,,,,,,,,,,,,,,,,
,0,h,1,0.6713,9,3,39,2,1,h.PNG,h,5dc3a77d84799a2a402e531e,2021-10-19_21h14.53.465,forced_choiceRT,2021.1.2,Win32,59.07372401,,,,,,,,,,,,,,,,,,,,,,
,0,f,1,0.7312,10,0,40,0,1,f.PNG,f,5dc3a77d84799a2a402e531e,2021-10-19_21h14.53.465,forced_choiceRT,2021.1.2,Win32,59.07372401,,,,,,,,,,,,,,,,,,,,,,
,0,j,1,0.7569,10,1,41,3,1,j.PNG,j,5dc3a77d84799a2a402e531e,2021-10-19_21h14.53.465,forced_choiceRT,2021.1.2,Win32,59.07372401,,,,,,,,,,,,,,,,,,,,,,
,0,j,1,0.7199,10,2,42,3,1,j.PNG,j,5dc3a77d84799a2a402e531e,2021-10-19_21h14.53.465,forced_choiceRT,2021.1.2,Win32,59.07372401,,,,,,,,,,,,,,,,,,,,,,
,0,f,1,0.7356,10,3,43,0,1,f.PNG,f,5dc3a77d84799a2a402e531e,2021-10-19_21h14.53.465,forced_choiceRT,2021.1.2,Win32,59.07372401,,,,,,,,,,,,,,,,,,,,,,
,0,g,1,1.2147,11,0,44,1,1,g.PNG,g,5dc3a77d84799a2a402e531e,2021-10-19_21h14.53.465,forced_choiceRT,2021.1.2,Win32,59.07372401,,,,,,,,,,,,,,,,,,,,,,
,0,f,1,0.84,11,1,45,0,1,f.PNG,f,5dc3a77d84799a2a402e531e,2021-10-19_21h14.53.465,forced_choiceRT,2021.1.2,Win32,59.07372401,,,,,,,,,,,,,,,,,,,,,,
,0,g,1,1.2913,11,2,46,1,1,g.PNG,g,5dc3a77d84799a2a402e531e,2021-10-19_21h14.53.465,forced_choiceRT,2021.1.2,Win32,59.07372401,,,,,,,,,,,,,,,,,,,,,,
,0,g,1,0.983,11,3,47,1,1,g.PNG,g,5dc3a77d84799a2a402e531e,2021-10-19_21h14.53.465,forced_choiceRT,2021.1.2,Win32,59.07372401,,,,,,,,,,,,,,,,,,,,,,
,0,g,1,0.7672,12,0,48,1,1,g.PNG,g,5dc3a77d84799a2a402e531e,2021-10-19_21h14.53.465,forced_choiceRT,2021.1.2,Win32,59.07372401,,,,,,,,,,,,,,,,,,,,,,
,0,f,1,0.8135,12,1,49,0,1,f.PNG,f,5dc3a77d84799a2a402e531e,2021-10-19_21h14.53.465,forced_choiceRT,2021.1.2,Win32,59.07372401,,,,,,,,,,,,,,,,,,,,,,
,0,g,1,0.9082,12,2,50,1,1,g.PNG,g,5dc3a77d84799a2a402e531e,2021-10-19_21h14.53.465,forced_choiceRT,2021.1.2,Win32,59.07372401,,,,,,,,,,,,,,,,,,,,,,
,0,g,1,0.6417,12,3,51,1,1,g.PNG,g,5dc3a77d84799a2a402e531e,2021-10-19_21h14.53.465,forced_choiceRT,2021.1.2,Win32,59.07372401,,,,,,,,,,,,,,,,,,,,,,
,0,j,1,0.7809,13,0,52,3,1,j.PNG,j,5dc3a77d84799a2a402e531e,2021-10-19_21h14.53.465,forced_choiceRT,2021.1.2,Win32,59.07372401,,,,,,,,,,,,,,,,,,,,,,
,0,f,1,0.7629,13,1,53,0,1,f.PNG,f,5dc3a77d84799a2a402e531e,2021-10-19_21h14.53.465,forced_choiceRT,2021.1.2,Win32,59.07372401,,,,,,,,,,,,,,,,,,,,,,
,0,h,1,1.0157,13,2,54,2,1,h.PNG,h,5dc3a77d84799a2a402e531e,2021-10-19_21h14.53.465,forced_choiceRT,2021.1.2,Win32,59.07372401,,,,,,,,,,,,,,,,,,,,,,
,0,g,1,0.8365,13,3,55,1,1,g.PNG,g,5dc3a77d84799a2a402e531e,2021-10-19_21h14.53.465,forced_choiceRT,2021.1.2,Win32,59.07372401,,,,,,,,,,,,,,,,,,,,,,
,0,j,1,0.7203,14,0,56,3,1,j.PNG,j,5dc3a77d84799a2a402e531e,2021-10-19_21h14.53.465,forced_choiceRT,2021.1.2,Win32,59.07372401,,,,,,,,,,,,,,,,,,,,,,
,0,j,1,0.6563,14,1,57,3,1,j.PNG,j,5dc3a77d84799a2a402e531e,2021-10-19_21h14.53.465,forced_choiceRT,2021.1.2,Win32,59.07372401,,,,,,,,,,,,,,,,,,,,,,
,0,h,1,2.1591,14,2,58,2,1,h.PNG,h,5dc3a77d84799a2a402e531e,2021-10-19_21h14.53.465,forced_choiceRT,2021.1.2,Win32,59.07372401,,,,,,,,,,,,,,,,,,,,,,
,0,j,1,0.8008,14,3,59,3,1,j.PNG,j,5dc3a77d84799a2a402e531e,2021-10-19_21h14.53.465,forced_choiceRT,2021.1.2,Win32,59.07372401,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5dc3a77d84799a2a402e531e,2021-10-19_21h14.53.465,forced_choiceRT,2021.1.2,Win32,59.07372401,f,2.301,0,0,0,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,5dc3a77d84799a2a402e531e,2021-10-19_21h14.53.465,forced_choiceRT,2021.1.2,Win32,59.07372401,f,2.0612,1,0,1,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,5dc3a77d84799a2a402e531e,2021-10-19_21h14.53.465,forced_choiceRT,2021.1.2,Win32,59.07372401,f,2.1254,2,0,2,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,5dc3a77d84799a2a402e531e,2021-10-19_21h14.53.465,forced_choiceRT,2021.1.2,Win32,59.07372401,f,1.7519,3,0,3,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,5dc3a77d84799a2a402e531e,2021-10-19_21h14.53.465,forced_choiceRT,2021.1.2,Win32,59.07372401,f,2.1583,4,0,4,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,5dc3a77d84799a2a402e531e,2021-10-19_21h14.53.465,forced_choiceRT,2021.1.2,Win32,59.07372401,j,2.0921,5,0,5,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,5dc3a77d84799a2a402e531e,2021-10-19_21h14.53.465,forced_choiceRT,2021.1.2,Win32,59.07372401,j,2.0746,6,0,6,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,5dc3a77d84799a2a402e531e,2021-10-19_21h14.53.465,forced_choiceRT,2021.1.2,Win32,59.07372401,j,2.1185,7,0,7,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,5dc3a77d84799a2a402e531e,2021-10-19_21h14.53.465,forced_choiceRT,2021.1.2,Win32,59.07372401,j,2.1388,8,0,8,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,5dc3a77d84799a2a402e531e,2021-10-19_21h14.53.465,forced_choiceRT,2021.1.2,Win32,59.07372401,j,2.0714,9,0,9,0,1,,,,,,,,,,,,,,,
