IP_Addresss,target_onset,trial_resp_sp.keys,trial_resp_sp.corr,trial_resp_sp.rt,trials_train_loop.thisRepN,trials_train_loop.thisTrialN,trials_train_loop.thisN,trials_train_loop.thisIndex,trials_train_loop.ran,pic,correct_key,participant,date,expName,psychopyVersion,OS,frameRate,trial_resp_timing.keys,trial_resp_timing.rt,trials_train_timing.thisRepN,trials_train_timing.thisTrialN,trials_train_timing.thisN,trials_train_timing.thisIndex,trials_train_timing.ran,block_id,ontime,forcedRT_resp.keys,forcedRT_resp.corr,forcedRT_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran
74.66.216.184,0,f,1,3.3728,0,0,0,0,1,f.PNG,f,573dacc5b3a71f00146e7d88,2021-10-19_12h53.18.170,forced_choiceRT,2021.1.2,Linux x86_64,60.0348202,,,,,,,,,,,,,,,,,,,,,,
,0,h,1,2.7099,0,1,1,2,1,h.PNG,h,573dacc5b3a71f00146e7d88,2021-10-19_12h53.18.170,forced_choiceRT,2021.1.2,Linux x86_64,60.0348202,,,,,,,,,,,,,,,,,,,,,,
,0,j,1,1.0948,0,2,2,3,1,j.PNG,j,573dacc5b3a71f00146e7d88,2021-10-19_12h53.18.170,forced_choiceRT,2021.1.2,Linux x86_64,60.0348202,,,,,,,,,,,,,,,,,,,,,,
,0,h,1,1.0922,0,3,3,2,1,h.PNG,h,573dacc5b3a71f00146e7d88,2021-10-19_12h53.18.170,forced_choiceRT,2021.1.2,Linux x86_64,60.0348202,,,,,,,,,,,,,,,,,,,,,,
,0,g,1,1.2294,1,0,4,1,1,g.PNG,g,573dacc5b3a71f00146e7d88,2021-10-19_12h53.18.170,forced_choiceRT,2021.1.2,Linux x86_64,60.0348202,,,,,,,,,,,,,,,,,,,,,,
,0,f,1,0.7963,1,1,5,0,1,f.PNG,f,573dacc5b3a71f00146e7d88,2021-10-19_12h53.18.170,forced_choiceRT,2021.1.2,Linux x86_64,60.0348202,,,,,,,,,,,,,,,,,,,,,,
,0,f,1,1.3536,1,2,6,0,1,f.PNG,f,573dacc5b3a71f00146e7d88,2021-10-19_12h53.18.170,forced_choiceRT,2021.1.2,Linux x86_64,60.0348202,,,,,,,,,,,,,,,,,,,,,,
,0,j,1,1.1266,1,3,7,3,1,j.PNG,j,573dacc5b3a71f00146e7d88,2021-10-19_12h53.18.170,forced_choiceRT,2021.1.2,Linux x86_64,60.0348202,,,,,,,,,,,,,,,,,,,,,,
,0,g,1,1.249,2,0,8,1,1,g.PNG,g,573dacc5b3a71f00146e7d88,2021-10-19_12h53.18.170,forced_choiceRT,2021.1.2,Linux x86_64,60.0348202,,,,,,,,,,,,,,,,,,,,,,
,0,g,1,0.8561,2,1,9,1,1,g.PNG,g,573dacc5b3a71f00146e7d88,2021-10-19_12h53.18.170,forced_choiceRT,2021.1.2,Linux x86_64,60.0348202,,,,,,,,,,,,,,,,,,,,,,
,0,h,1,1.616,2,2,10,2,1,h.PNG,h,573dacc5b3a71f00146e7d88,2021-10-19_12h53.18.170,forced_choiceRT,2021.1.2,Linux x86_64,60.0348202,,,,,,,,,,,,,,,,,,,,,,
,0,h,1,0.5478,2,3,11,2,1,h.PNG,h,573dacc5b3a71f00146e7d88,2021-10-19_12h53.18.170,forced_choiceRT,2021.1.2,Linux x86_64,60.0348202,,,,,,,,,,,,,,,,,,,,,,
,0,j,1,0.7959,3,0,12,3,1,j.PNG,j,573dacc5b3a71f00146e7d88,2021-10-19_12h53.18.170,forced_choiceRT,2021.1.2,Linux x86_64,60.0348202,,,,,,,,,,,,,,,,,,,,,,
,0,h,1,0.9871,3,1,13,2,1,h.PNG,h,573dacc5b3a71f00146e7d88,2021-10-19_12h53.18.170,forced_choiceRT,2021.1.2,Linux x86_64,60.0348202,,,,,,,,,,,,,,,,,,,,,,
,0,f,1,0.8021,3,2,14,0,1,f.PNG,f,573dacc5b3a71f00146e7d88,2021-10-19_12h53.18.170,forced_choiceRT,2021.1.2,Linux x86_64,60.0348202,,,,,,,,,,,,,,,,,,,,,,
,0,g,1,0.9671,3,3,15,1,1,g.PNG,g,573dacc5b3a71f00146e7d88,2021-10-19_12h53.18.170,forced_choiceRT,2021.1.2,Linux x86_64,60.0348202,,,,,,,,,,,,,,,,,,,,,,
,0,g,1,0.6847,4,0,16,1,1,g.PNG,g,573dacc5b3a71f00146e7d88,2021-10-19_12h53.18.170,forced_choiceRT,2021.1.2,Linux x86_64,60.0348202,,,,,,,,,,,,,,,,,,,,,,
,0,j,1,0.9963,4,1,17,3,1,j.PNG,j,573dacc5b3a71f00146e7d88,2021-10-19_12h53.18.170,forced_choiceRT,2021.1.2,Linux x86_64,60.0348202,,,,,,,,,,,,,,,,,,,,,,
,0,j,1,0.6842,4,2,18,3,1,j.PNG,j,573dacc5b3a71f00146e7d88,2021-10-19_12h53.18.170,forced_choiceRT,2021.1.2,Linux x86_64,60.0348202,,,,,,,,,,,,,,,,,,,,,,
,0,g,1,1.612,4,3,19,1,1,g.PNG,g,573dacc5b3a71f00146e7d88,2021-10-19_12h53.18.170,forced_choiceRT,2021.1.2,Linux x86_64,60.0348202,,,,,,,,,,,,,,,,,,,,,,
,0,h,1,0.8796,5,0,20,2,1,h.PNG,h,573dacc5b3a71f00146e7d88,2021-10-19_12h53.18.170,forced_choiceRT,2021.1.2,Linux x86_64,60.0348202,,,,,,,,,,,,,,,,,,,,,,
,0,h,0,0.4517,5,1,21,3,1,j.PNG,j,573dacc5b3a71f00146e7d88,2021-10-19_12h53.18.170,forced_choiceRT,2021.1.2,Linux x86_64,60.0348202,,,,,,,,,,,,,,,,,,,,,,
,0,f,1,0.9676,5,2,22,0,1,f.PNG,f,573dacc5b3a71f00146e7d88,2021-10-19_12h53.18.170,forced_choiceRT,2021.1.2,Linux x86_64,60.0348202,,,,,,,,,,,,,,,,,,,,,,
,0,f,1,0.6346,5,3,23,0,1,f.PNG,f,573dacc5b3a71f00146e7d88,2021-10-19_12h53.18.170,forced_choiceRT,2021.1.2,Linux x86_64,60.0348202,,,,,,,,,,,,,,,,,,,,,,
,0,j,1,0.6166,6,0,24,3,1,j.PNG,j,573dacc5b3a71f00146e7d88,2021-10-19_12h53.18.170,forced_choiceRT,2021.1.2,Linux x86_64,60.0348202,,,,,,,,,,,,,,,,,,,,,,
,0,j,1,0.6354,6,1,25,3,1,j.PNG,j,573dacc5b3a71f00146e7d88,2021-10-19_12h53.18.170,forced_choiceRT,2021.1.2,Linux x86_64,60.0348202,,,,,,,,,,,,,,,,,,,,,,
,0,g,1,0.9316,6,2,26,1,1,g.PNG,g,573dacc5b3a71f00146e7d88,2021-10-19_12h53.18.170,forced_choiceRT,2021.1.2,Linux x86_64,60.0348202,,,,,,,,,,,,,,,,,,,,,,
,0,g,1,0.8681,6,3,27,1,1,g.PNG,g,573dacc5b3a71f00146e7d88,2021-10-19_12h53.18.170,forced_choiceRT,2021.1.2,Linux x86_64,60.0348202,,,,,,,,,,,,,,,,,,,,,,
,0,j,1,0.6727,7,0,28,3,1,j.PNG,j,573dacc5b3a71f00146e7d88,2021-10-19_12h53.18.170,forced_choiceRT,2021.1.2,Linux x86_64,60.0348202,,,,,,,,,,,,,,,,,,,,,,
,0,j,1,0.5513,7,1,29,3,1,j.PNG,j,573dacc5b3a71f00146e7d88,2021-10-19_12h53.18.170,forced_choiceRT,2021.1.2,Linux x86_64,60.0348202,,,,,,,,,,,,,,,,,,,,,,
,0,g,1,0.8289,7,2,30,1,1,g.PNG,g,573dacc5b3a71f00146e7d88,2021-10-19_12h53.18.170,forced_choiceRT,2021.1.2,Linux x86_64,60.0348202,,,,,,,,,,,,,,,,,,,,,,
,0,h,1,0.8697,7,3,31,2,1,h.PNG,h,573dacc5b3a71f00146e7d88,2021-10-19_12h53.18.170,forced_choiceRT,2021.1.2,Linux x86_64,60.0348202,,,,,,,,,,,,,,,,,,,,,,
,0,g,1,1.4497,8,0,32,1,1,g.PNG,g,573dacc5b3a71f00146e7d88,2021-10-19_12h53.18.170,forced_choiceRT,2021.1.2,Linux x86_64,60.0348202,,,,,,,,,,,,,,,,,,,,,,
,0,f,1,0.7283,8,1,33,0,1,f.PNG,f,573dacc5b3a71f00146e7d88,2021-10-19_12h53.18.170,forced_choiceRT,2021.1.2,Linux x86_64,60.0348202,,,,,,,,,,,,,,,,,,,,,,
,0,f,1,1.4459,8,2,34,0,1,f.PNG,f,573dacc5b3a71f00146e7d88,2021-10-19_12h53.18.170,forced_choiceRT,2021.1.2,Linux x86_64,60.0348202,,,,,,,,,,,,,,,,,,,,,,
,0,j,1,1.0016,8,3,35,3,1,j.PNG,j,573dacc5b3a71f00146e7d88,2021-10-19_12h53.18.170,forced_choiceRT,2021.1.2,Linux x86_64,60.0348202,,,,,,,,,,,,,,,,,,,,,,
,0,f,1,0.97,9,0,36,0,1,f.PNG,f,573dacc5b3a71f00146e7d88,2021-10-19_12h53.18.170,forced_choiceRT,2021.1.2,Linux x86_64,60.0348202,,,,,,,,,,,,,,,,,,,,,,
,0,j,1,0.9541,9,1,37,3,1,j.PNG,j,573dacc5b3a71f00146e7d88,2021-10-19_12h53.18.170,forced_choiceRT,2021.1.2,Linux x86_64,60.0348202,,,,,,,,,,,,,,,,,,,,,,
