IP_Addresss,target_onset,trial_resp_sp.keys,trial_resp_sp.corr,trial_resp_sp.rt,trials_train_loop.thisRepN,trials_train_loop.thisTrialN,trials_train_loop.thisN,trials_train_loop.thisIndex,trials_train_loop.ran,correct_key,color,participant,date,expName,psychopyVersion,OS,frameRate,trial_resp_timing.keys,trial_resp_timing.rt,trials_train_timing.thisRepN,trials_train_timing.thisTrialN,trials_train_timing.thisN,trials_train_timing.thisIndex,trials_train_timing.ran,block_id,ontime,feedback_cond,forcedRT_resp.keys,forcedRT_resp.corr,forcedRT_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran
104.139.20.92,0,j,1,1.685,0,0,0,2,1,j,red,5accdd6587e271000171be3e,2021-09-28_13h04.27.638,forced_choiceRT_color,2021.2.3,Win32,30.04175804,,,,,,,,,,,,,,,,,,,,,,,
,0,d,1,1.0196,0,1,1,0,1,d,orange,5accdd6587e271000171be3e,2021-09-28_13h04.27.638,forced_choiceRT_color,2021.2.3,Win32,30.04175804,,,,,,,,,,,,,,,,,,,,,,,
,0,k,1,0.6535,0,2,2,3,1,k,purple,5accdd6587e271000171be3e,2021-09-28_13h04.27.638,forced_choiceRT_color,2021.2.3,Win32,30.04175804,,,,,,,,,,,,,,,,,,,,,,,
,0,k,1,0.6559,0,3,3,3,1,k,purple,5accdd6587e271000171be3e,2021-09-28_13h04.27.638,forced_choiceRT_color,2021.2.3,Win32,30.04175804,,,,,,,,,,,,,,,,,,,,,,,
,0,f,1,0.7189,1,0,4,1,1,f,blue,5accdd6587e271000171be3e,2021-09-28_13h04.27.638,forced_choiceRT_color,2021.2.3,Win32,30.04175804,,,,,,,,,,,,,,,,,,,,,,,
,0,k,1,0.6341,1,1,5,3,1,k,purple,5accdd6587e271000171be3e,2021-09-28_13h04.27.638,forced_choiceRT_color,2021.2.3,Win32,30.04175804,,,,,,,,,,,,,,,,,,,,,,,
,0,f,1,0.7028,1,2,6,1,1,f,blue,5accdd6587e271000171be3e,2021-09-28_13h04.27.638,forced_choiceRT_color,2021.2.3,Win32,30.04175804,,,,,,,,,,,,,,,,,,,,,,,
,0,k,1,0.6563,1,3,7,3,1,k,purple,5accdd6587e271000171be3e,2021-09-28_13h04.27.638,forced_choiceRT_color,2021.2.3,Win32,30.04175804,,,,,,,,,,,,,,,,,,,,,,,
,0,d,1,0.5692,2,0,8,0,1,d,orange,5accdd6587e271000171be3e,2021-09-28_13h04.27.638,forced_choiceRT_color,2021.2.3,Win32,30.04175804,,,,,,,,,,,,,,,,,,,,,,,
,0,k,1,0.6005,2,1,9,3,1,k,purple,5accdd6587e271000171be3e,2021-09-28_13h04.27.638,forced_choiceRT_color,2021.2.3,Win32,30.04175804,,,,,,,,,,,,,,,,,,,,,,,
