IP_Addresss,target_onset,trial_resp_sp.keys,trial_resp_sp.corr,trial_resp_sp.rt,trials_train_loop.thisRepN,trials_train_loop.thisTrialN,trials_train_loop.thisN,trials_train_loop.thisIndex,trials_train_loop.ran,correct_key,color,participant,date,expName,psychopyVersion,OS,frameRate,trial_resp_timing.keys,trial_resp_timing.rt,trials_train_timing.thisRepN,trials_train_timing.thisTrialN,trials_train_timing.thisN,trials_train_timing.thisIndex,trials_train_timing.ran,block_id,ontime,feedback_cond,forcedRT_resp.keys,forcedRT_resp.corr,forcedRT_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran
97.85.205.38,0,f,1,1.8517,0,0,0,1,1,f,blue,5f32bc368853aa03df112fc6,2021-09-27_11h24.11.046,forced_choiceRT_color,2021.2.3,Win32,60.06727535,,,,,,,,,,,,,,,,,,,,,,,
,0,k,1,0.9051,0,1,1,3,1,k,purple,5f32bc368853aa03df112fc6,2021-09-27_11h24.11.046,forced_choiceRT_color,2021.2.3,Win32,60.06727535,,,,,,,,,,,,,,,,,,,,,,,
,0,f,1,0.9604,0,2,2,1,1,f,blue,5f32bc368853aa03df112fc6,2021-09-27_11h24.11.046,forced_choiceRT_color,2021.2.3,Win32,60.06727535,,,,,,,,,,,,,,,,,,,,,,,
,0,j,1,0.8021,0,3,3,2,1,j,red,5f32bc368853aa03df112fc6,2021-09-27_11h24.11.046,forced_choiceRT_color,2021.2.3,Win32,60.06727535,,,,,,,,,,,,,,,,,,,,,,,
,0,j,1,0.6437,1,0,4,2,1,j,red,5f32bc368853aa03df112fc6,2021-09-27_11h24.11.046,forced_choiceRT_color,2021.2.3,Win32,60.06727535,,,,,,,,,,,,,,,,,,,,,,,
,0,f,1,0.7619,1,1,5,1,1,f,blue,5f32bc368853aa03df112fc6,2021-09-27_11h24.11.046,forced_choiceRT_color,2021.2.3,Win32,60.06727535,,,,,,,,,,,,,,,,,,,,,,,
,0,k,1,0.6924,1,2,6,3,1,k,purple,5f32bc368853aa03df112fc6,2021-09-27_11h24.11.046,forced_choiceRT_color,2021.2.3,Win32,60.06727535,,,,,,,,,,,,,,,,,,,,,,,
,0,d,1,0.6785,1,3,7,0,1,d,orange,5f32bc368853aa03df112fc6,2021-09-27_11h24.11.046,forced_choiceRT_color,2021.2.3,Win32,60.06727535,,,,,,,,,,,,,,,,,,,,,,,
,0,f,1,0.6601,2,0,8,1,1,f,blue,5f32bc368853aa03df112fc6,2021-09-27_11h24.11.046,forced_choiceRT_color,2021.2.3,Win32,60.06727535,,,,,,,,,,,,,,,,,,,,,,,
,0,d,1,0.5982,2,1,9,0,1,d,orange,5f32bc368853aa03df112fc6,2021-09-27_11h24.11.046,forced_choiceRT_color,2021.2.3,Win32,60.06727535,,,,,,,,,,,,,,,,,,,,,,,
,0,j,1,0.9039,2,2,10,2,1,j,red,5f32bc368853aa03df112fc6,2021-09-27_11h24.11.046,forced_choiceRT_color,2021.2.3,Win32,60.06727535,,,,,,,,,,,,,,,,,,,,,,,
